sample_id.x	genotype_id	rep.x	date_nod_picked.x	X	batch	start	end	Slice	Count	total_area	average_size	percent_area	Circularity	Solidity	sample_id.y	rep.y	cfu_ml	num_alive_apr15	date_on_plant_tag	nodule_harvester	nodule_weight_g	date_biomass_harvested	num_plants	percent_herbivory	flowering	above_biomass_g	below_biomass_g	ratio	num_plants_picked_nods	date_nod_picked.y	nod_distribution	image_above	image_below	envelope_notes	name	background	type	order
857C	857	C	05/12/21	y	8	NA	NA	857_C_0111_cropped.tif	376	3.046	0.008	7.94	0.603	0.826	857A	A	65400000	2	05/10/21	LTB	0.231	05/10/21	3	1	F	2.215	1.116	1.984767025	3	05/10/21	bottom	9500	9531		npd2/4/5	R108	Late	25
857C	857	C	05/12/21	y	8	NA	NA	857_C_0111_cropped.tif	376	3.046	0.008	7.94	0.603	0.826	857B	B	1.43E+08	3	05/11/21	JH	0.242	05/11/21	3	15	F	2.243	0.681	3.293685756	NA	05/11/21	NA	8988	9563		npd2/4/5	R108	Late	25
857C	857	C	05/12/21	y	8	NA	NA	857_C_0111_cropped.tif	376	3.046	0.008	7.94	0.603	0.826	857C	C	1.54E+08	3	05/12/21	LCL	0.23	05/12/21	3	10	F	2.445	1.485	1.646464646	3	05/12/21	even	9510	9537		npd2/4/5	R108	Late	25
857C	857	C	05/12/21	y	8	NA	NA	857_C_0111_cropped.tif	376	3.046	0.008	7.94	0.603	0.826	857D	D	1.45E+08	3	5/13/21	LTB	NA	5/13/21	3	2	F	2.644	1.218	2.170771757	3	5/13/21	even	9505	9548		npd2/4/5	R108	Late	25
857C	857	C	05/12/21	y	8	NA	NA	857_C_0111_cropped.tif	376	3.046	0.008	7.94	0.603	0.826	857E	E	2.14E+08	3	5/14/21	MAGP	NA	5/14/21	3	2	F	2.646	1.406	1.881934566	3	5/14/21	even	9513	9556		npd2/4/5	R108	Late	25
857D	857	D	5/13/2021	Y	7	NA	NA	857_D_0125_cropped.tif	190	4.931	0.026	8.705	0.702	0.924	857A	A	65400000	2	05/10/21	LTB	0.231	05/10/21	3	1	F	2.215	1.116	1.984767025	3	05/10/21	bottom	9500	9531		npd2/4/5	R108	Late	25
857D	857	D	5/13/2021	Y	7	NA	NA	857_D_0125_cropped.tif	190	4.931	0.026	8.705	0.702	0.924	857B	B	1.43E+08	3	05/11/21	JH	0.242	05/11/21	3	15	F	2.243	0.681	3.293685756	NA	05/11/21	NA	8988	9563		npd2/4/5	R108	Late	25
857D	857	D	5/13/2021	Y	7	NA	NA	857_D_0125_cropped.tif	190	4.931	0.026	8.705	0.702	0.924	857C	C	1.54E+08	3	05/12/21	LCL	0.23	05/12/21	3	10	F	2.445	1.485	1.646464646	3	05/12/21	even	9510	9537		npd2/4/5	R108	Late	25
857D	857	D	5/13/2021	Y	7	NA	NA	857_D_0125_cropped.tif	190	4.931	0.026	8.705	0.702	0.924	857D	D	1.45E+08	3	5/13/21	LTB	NA	5/13/21	3	2	F	2.644	1.218	2.170771757	3	5/13/21	even	9505	9548		npd2/4/5	R108	Late	25
857D	857	D	5/13/2021	Y	7	NA	NA	857_D_0125_cropped.tif	190	4.931	0.026	8.705	0.702	0.924	857E	E	2.14E+08	3	5/14/21	MAGP	NA	5/14/21	3	2	F	2.646	1.406	1.881934566	3	5/14/21	even	9513	9556		npd2/4/5	R108	Late	25
857E	857	E	5/14/2021	Y	10	NA	NA	857_E_0146_cropped.tif	222	4.659	0.021	4.931	0.66	0.9	857A	A	65400000	2	05/10/21	LTB	0.231	05/10/21	3	1	F	2.215	1.116	1.984767025	3	05/10/21	bottom	9500	9531		npd2/4/5	R108	Late	25
857E	857	E	5/14/2021	Y	10	NA	NA	857_E_0146_cropped.tif	222	4.659	0.021	4.931	0.66	0.9	857B	B	1.43E+08	3	05/11/21	JH	0.242	05/11/21	3	15	F	2.243	0.681	3.293685756	NA	05/11/21	NA	8988	9563		npd2/4/5	R108	Late	25
857E	857	E	5/14/2021	Y	10	NA	NA	857_E_0146_cropped.tif	222	4.659	0.021	4.931	0.66	0.9	857C	C	1.54E+08	3	05/12/21	LCL	0.23	05/12/21	3	10	F	2.445	1.485	1.646464646	3	05/12/21	even	9510	9537		npd2/4/5	R108	Late	25
857E	857	E	5/14/2021	Y	10	NA	NA	857_E_0146_cropped.tif	222	4.659	0.021	4.931	0.66	0.9	857D	D	1.45E+08	3	5/13/21	LTB	NA	5/13/21	3	2	F	2.644	1.218	2.170771757	3	5/13/21	even	9505	9548		npd2/4/5	R108	Late	25
857E	857	E	5/14/2021	Y	10	NA	NA	857_E_0146_cropped.tif	222	4.659	0.021	4.931	0.66	0.9	857E	E	2.14E+08	3	5/14/21	MAGP	NA	5/14/21	3	2	F	2.646	1.406	1.881934566	3	5/14/21	even	9513	9556		npd2/4/5	R108	Late	25
858A	858	A	05/10/21	Y	5	NA	NA	858_A_0047_cropped.tif	247	4.409	0.018	7.286	0.698	0.914	858A	A	7.50E+07	3	05/10/21	LTB	0.308	05/10/21	3	1	F	1.447	0.916	1.579694323	3	05/10/21	even	9482	9531		npd1/2/3/4/5	R108	Late	27
858A	858	A	05/10/21	Y	5	NA	NA	858_A_0047_cropped.tif	247	4.409	0.018	7.286	0.698	0.914	858B	B	9.50E+07	2	05/11/21	MAGP	0.214	05/11/21	3	2	F	2.072	0.981	2.112130479	3	05/11/21	bottom	9484	9565		npd1/2/3/4/5	R108	Late	27
858A	858	A	05/10/21	Y	5	NA	NA	858_A_0047_cropped.tif	247	4.409	0.018	7.286	0.698	0.914	858C	C	72500000	3	05/12/21	MAGP	0.177	05/12/21	3	10	F	1.574	0.788	1.997461929	3	05/12/21	even	9480	9535		npd1/2/3/4/5	R108	Late	27
858A	858	A	05/10/21	Y	5	NA	NA	858_A_0047_cropped.tif	247	4.409	0.018	7.286	0.698	0.914	858D	D	79200000	3	5/13/21	MAGP	NA	5/13/21	3	8	F	2.226	0.847	2.628099174	3	5/13/21	even	9504	9548		npd1/2/3/4/5	R108	Late	27
858A	858	A	05/10/21	Y	5	NA	NA	858_A_0047_cropped.tif	247	4.409	0.018	7.286	0.698	0.914	858E	E	1.61E+08	2	5/14/21	MAGP	NA	5/14/21	2	5	F	2.491	1.001	2.488511489	3	5/14/21	even	9514	9552		npd1/2/3/4/5	R108	Late	27
858B	858	B	05/11/21	n	NA	NA	NA		0	0	0	0	0	0	858A	A	7.50E+07	3	05/10/21	LTB	0.308	05/10/21	3	1	F	1.447	0.916	1.579694323	3	05/10/21	even	9482	9531		npd1/2/3/4/5	R108	Late	27
858B	858	B	05/11/21	n	NA	NA	NA		0	0	0	0	0	0	858B	B	9.50E+07	2	05/11/21	MAGP	0.214	05/11/21	3	2	F	2.072	0.981	2.112130479	3	05/11/21	bottom	9484	9565		npd1/2/3/4/5	R108	Late	27
858B	858	B	05/11/21	n	NA	NA	NA		0	0	0	0	0	0	858C	C	72500000	3	05/12/21	MAGP	0.177	05/12/21	3	10	F	1.574	0.788	1.997461929	3	05/12/21	even	9480	9535		npd1/2/3/4/5	R108	Late	27
858B	858	B	05/11/21	n	NA	NA	NA		0	0	0	0	0	0	858D	D	79200000	3	5/13/21	MAGP	NA	5/13/21	3	8	F	2.226	0.847	2.628099174	3	5/13/21	even	9504	9548		npd1/2/3/4/5	R108	Late	27
858B	858	B	05/11/21	n	NA	NA	NA		0	0	0	0	0	0	858E	E	1.61E+08	2	5/14/21	MAGP	NA	5/14/21	2	5	F	2.491	1.001	2.488511489	3	5/14/21	even	9514	9552		npd1/2/3/4/5	R108	Late	27
858C	858	C	05/12/21	Y	8	NA	NA	858_C_0094_cropped.tif	307	3.739	0.012	8.814	0.703	0.925	858A	A	7.50E+07	3	05/10/21	LTB	0.308	05/10/21	3	1	F	1.447	0.916	1.579694323	3	05/10/21	even	9482	9531		npd1/2/3/4/5	R108	Late	27
858C	858	C	05/12/21	Y	8	NA	NA	858_C_0094_cropped.tif	307	3.739	0.012	8.814	0.703	0.925	858B	B	9.50E+07	2	05/11/21	MAGP	0.214	05/11/21	3	2	F	2.072	0.981	2.112130479	3	05/11/21	bottom	9484	9565		npd1/2/3/4/5	R108	Late	27
858C	858	C	05/12/21	Y	8	NA	NA	858_C_0094_cropped.tif	307	3.739	0.012	8.814	0.703	0.925	858C	C	72500000	3	05/12/21	MAGP	0.177	05/12/21	3	10	F	1.574	0.788	1.997461929	3	05/12/21	even	9480	9535		npd1/2/3/4/5	R108	Late	27
858C	858	C	05/12/21	Y	8	NA	NA	858_C_0094_cropped.tif	307	3.739	0.012	8.814	0.703	0.925	858D	D	79200000	3	5/13/21	MAGP	NA	5/13/21	3	8	F	2.226	0.847	2.628099174	3	5/13/21	even	9504	9548		npd1/2/3/4/5	R108	Late	27
858C	858	C	05/12/21	Y	8	NA	NA	858_C_0094_cropped.tif	307	3.739	0.012	8.814	0.703	0.925	858E	E	1.61E+08	2	5/14/21	MAGP	NA	5/14/21	2	5	F	2.491	1.001	2.488511489	3	5/14/21	even	9514	9552		npd1/2/3/4/5	R108	Late	27
858D	858	D	5/13/2021	Y	7	NA	NA	858_D_0120_cropped.tif	566	4.377	0.008	9.122	0.621	0.832	858A	A	7.50E+07	3	05/10/21	LTB	0.308	05/10/21	3	1	F	1.447	0.916	1.579694323	3	05/10/21	even	9482	9531		npd1/2/3/4/5	R108	Late	27
858D	858	D	5/13/2021	Y	7	NA	NA	858_D_0120_cropped.tif	566	4.377	0.008	9.122	0.621	0.832	858B	B	9.50E+07	2	05/11/21	MAGP	0.214	05/11/21	3	2	F	2.072	0.981	2.112130479	3	05/11/21	bottom	9484	9565		npd1/2/3/4/5	R108	Late	27
858D	858	D	5/13/2021	Y	7	NA	NA	858_D_0120_cropped.tif	566	4.377	0.008	9.122	0.621	0.832	858C	C	72500000	3	05/12/21	MAGP	0.177	05/12/21	3	10	F	1.574	0.788	1.997461929	3	05/12/21	even	9480	9535		npd1/2/3/4/5	R108	Late	27
858D	858	D	5/13/2021	Y	7	NA	NA	858_D_0120_cropped.tif	566	4.377	0.008	9.122	0.621	0.832	858D	D	79200000	3	5/13/21	MAGP	NA	5/13/21	3	8	F	2.226	0.847	2.628099174	3	5/13/21	even	9504	9548		npd1/2/3/4/5	R108	Late	27
858D	858	D	5/13/2021	Y	7	NA	NA	858_D_0120_cropped.tif	566	4.377	0.008	9.122	0.621	0.832	858E	E	1.61E+08	2	5/14/21	MAGP	NA	5/14/21	2	5	F	2.491	1.001	2.488511489	3	5/14/21	even	9514	9552		npd1/2/3/4/5	R108	Late	27
858E	858	E	5/14/2021	Y	11	NA	NA	858_E_0163_cropped.tif	354	5.41	0.015	11.114	0.67	0.916	858A	A	7.50E+07	3	05/10/21	LTB	0.308	05/10/21	3	1	F	1.447	0.916	1.579694323	3	05/10/21	even	9482	9531		npd1/2/3/4/5	R108	Late	27
858E	858	E	5/14/2021	Y	11	NA	NA	858_E_0163_cropped.tif	354	5.41	0.015	11.114	0.67	0.916	858B	B	9.50E+07	2	05/11/21	MAGP	0.214	05/11/21	3	2	F	2.072	0.981	2.112130479	3	05/11/21	bottom	9484	9565		npd1/2/3/4/5	R108	Late	27
858E	858	E	5/14/2021	Y	11	NA	NA	858_E_0163_cropped.tif	354	5.41	0.015	11.114	0.67	0.916	858C	C	72500000	3	05/12/21	MAGP	0.177	05/12/21	3	10	F	1.574	0.788	1.997461929	3	05/12/21	even	9480	9535		npd1/2/3/4/5	R108	Late	27
858E	858	E	5/14/2021	Y	11	NA	NA	858_E_0163_cropped.tif	354	5.41	0.015	11.114	0.67	0.916	858D	D	79200000	3	5/13/21	MAGP	NA	5/13/21	3	8	F	2.226	0.847	2.628099174	3	5/13/21	even	9504	9548		npd1/2/3/4/5	R108	Late	27
858E	858	E	5/14/2021	Y	11	NA	NA	858_E_0163_cropped.tif	354	5.41	0.015	11.114	0.67	0.916	858E	E	1.61E+08	2	5/14/21	MAGP	NA	5/14/21	2	5	F	2.491	1.001	2.488511489	3	5/14/21	even	9514	9552		npd1/2/3/4/5	R108	Late	27
859A	859	A	05/10/21	Y	5	NA	NA	859_A_0044_cropped.tif	97	3.434	0.035	8.521	0.696	0.917	859A	A	9.60E+07	3	05/10/21	RBB	0.263	05/10/21	3	1	F	1.738	1.04	1.671153846	3	05/10/21	even	9482	9533		npd2	R108	Late	22
859A	859	A	05/10/21	Y	5	NA	NA	859_A_0044_cropped.tif	97	3.434	0.035	8.521	0.696	0.917	859B	B	44900000	3	05/11/21	LTB	0.284	05/11/21	3	1	F	2.269	1.16	1.956034483	3	05/11/21	even	8984	9560		npd2	R108	Late	22
859A	859	A	05/10/21	Y	5	NA	NA	859_A_0044_cropped.tif	97	3.434	0.035	8.521	0.696	0.917	859C	C	1.45E+08	2	05/12/21	LTB	0.169	05/12/21	2	20	F	1.668	0.821	2.031668697	3	05/12/21	even	9481	9545		npd2	R108	Late	22
859A	859	A	05/10/21	Y	5	NA	NA	859_A_0044_cropped.tif	97	3.434	0.035	8.521	0.696	0.917	859D	D	85900000	3	5/13/21	LTB	NA	5/13/21	3	2	F	2.646	0.887	2.983089064	3	5/13/21	even	9503	9549		npd2	R108	Late	22
859A	859	A	05/10/21	Y	5	NA	NA	859_A_0044_cropped.tif	97	3.434	0.035	8.521	0.696	0.917	859E	E	1.69E+08	2	5/14/21	LTB	NA	5/14/21	3	1	F	2.864	1.023	2.799608993	3	5/14/21	even	9516	9556		npd2	R108	Late	22
859B	859	B	05/11/21	y	6	NA	NA	859_B_0082_cropped.tif	298	3.458	0.012	6.093	0.699	0.849	859A	A	9.60E+07	3	05/10/21	RBB	0.263	05/10/21	3	1	F	1.738	1.04	1.671153846	3	05/10/21	even	9482	9533		npd2	R108	Late	22
859B	859	B	05/11/21	y	6	NA	NA	859_B_0082_cropped.tif	298	3.458	0.012	6.093	0.699	0.849	859B	B	44900000	3	05/11/21	LTB	0.284	05/11/21	3	1	F	2.269	1.16	1.956034483	3	05/11/21	even	8984	9560		npd2	R108	Late	22
859B	859	B	05/11/21	y	6	NA	NA	859_B_0082_cropped.tif	298	3.458	0.012	6.093	0.699	0.849	859C	C	1.45E+08	2	05/12/21	LTB	0.169	05/12/21	2	20	F	1.668	0.821	2.031668697	3	05/12/21	even	9481	9545		npd2	R108	Late	22
859B	859	B	05/11/21	y	6	NA	NA	859_B_0082_cropped.tif	298	3.458	0.012	6.093	0.699	0.849	859D	D	85900000	3	5/13/21	LTB	NA	5/13/21	3	2	F	2.646	0.887	2.983089064	3	5/13/21	even	9503	9549		npd2	R108	Late	22
859B	859	B	05/11/21	y	6	NA	NA	859_B_0082_cropped.tif	298	3.458	0.012	6.093	0.699	0.849	859E	E	1.69E+08	2	5/14/21	LTB	NA	5/14/21	3	1	F	2.864	1.023	2.799608993	3	5/14/21	even	9516	9556		npd2	R108	Late	22
859C	859	C	05/12/21	y	8	NA	NA	859_C_0090_cropped.tif	431	1.93	0.004	3.177	0.66	0.825	859A	A	9.60E+07	3	05/10/21	RBB	0.263	05/10/21	3	1	F	1.738	1.04	1.671153846	3	05/10/21	even	9482	9533		npd2	R108	Late	22
859C	859	C	05/12/21	y	8	NA	NA	859_C_0090_cropped.tif	431	1.93	0.004	3.177	0.66	0.825	859B	B	44900000	3	05/11/21	LTB	0.284	05/11/21	3	1	F	2.269	1.16	1.956034483	3	05/11/21	even	8984	9560		npd2	R108	Late	22
859C	859	C	05/12/21	y	8	NA	NA	859_C_0090_cropped.tif	431	1.93	0.004	3.177	0.66	0.825	859C	C	1.45E+08	2	05/12/21	LTB	0.169	05/12/21	2	20	F	1.668	0.821	2.031668697	3	05/12/21	even	9481	9545		npd2	R108	Late	22
859C	859	C	05/12/21	y	8	NA	NA	859_C_0090_cropped.tif	431	1.93	0.004	3.177	0.66	0.825	859D	D	85900000	3	5/13/21	LTB	NA	5/13/21	3	2	F	2.646	0.887	2.983089064	3	5/13/21	even	9503	9549		npd2	R108	Late	22
859C	859	C	05/12/21	y	8	NA	NA	859_C_0090_cropped.tif	431	1.93	0.004	3.177	0.66	0.825	859E	E	1.69E+08	2	5/14/21	LTB	NA	5/14/21	3	1	F	2.864	1.023	2.799608993	3	5/14/21	even	9516	9556		npd2	R108	Late	22
859D	859	D	5/13/2021	Y	7	NA	NA	859_D_0122_cropped.tif	156	5.761	0.037	9.371	0.73	0.928	859A	A	9.60E+07	3	05/10/21	RBB	0.263	05/10/21	3	1	F	1.738	1.04	1.671153846	3	05/10/21	even	9482	9533		npd2	R108	Late	22
859D	859	D	5/13/2021	Y	7	NA	NA	859_D_0122_cropped.tif	156	5.761	0.037	9.371	0.73	0.928	859B	B	44900000	3	05/11/21	LTB	0.284	05/11/21	3	1	F	2.269	1.16	1.956034483	3	05/11/21	even	8984	9560		npd2	R108	Late	22
859D	859	D	5/13/2021	Y	7	NA	NA	859_D_0122_cropped.tif	156	5.761	0.037	9.371	0.73	0.928	859C	C	1.45E+08	2	05/12/21	LTB	0.169	05/12/21	2	20	F	1.668	0.821	2.031668697	3	05/12/21	even	9481	9545		npd2	R108	Late	22
859D	859	D	5/13/2021	Y	7	NA	NA	859_D_0122_cropped.tif	156	5.761	0.037	9.371	0.73	0.928	859D	D	85900000	3	5/13/21	LTB	NA	5/13/21	3	2	F	2.646	0.887	2.983089064	3	5/13/21	even	9503	9549		npd2	R108	Late	22
859D	859	D	5/13/2021	Y	7	NA	NA	859_D_0122_cropped.tif	156	5.761	0.037	9.371	0.73	0.928	859E	E	1.69E+08	2	5/14/21	LTB	NA	5/14/21	3	1	F	2.864	1.023	2.799608993	3	5/14/21	even	9516	9556		npd2	R108	Late	22
859E	859	E	5/14/2021	Y	10	NA	NA	859_E_0148_cropped.tif	124	3.79	0.031	4.012	0.672	0.903	859A	A	9.60E+07	3	05/10/21	RBB	0.263	05/10/21	3	1	F	1.738	1.04	1.671153846	3	05/10/21	even	9482	9533		npd2	R108	Late	22
859E	859	E	5/14/2021	Y	10	NA	NA	859_E_0148_cropped.tif	124	3.79	0.031	4.012	0.672	0.903	859B	B	44900000	3	05/11/21	LTB	0.284	05/11/21	3	1	F	2.269	1.16	1.956034483	3	05/11/21	even	8984	9560		npd2	R108	Late	22
859E	859	E	5/14/2021	Y	10	NA	NA	859_E_0148_cropped.tif	124	3.79	0.031	4.012	0.672	0.903	859C	C	1.45E+08	2	05/12/21	LTB	0.169	05/12/21	2	20	F	1.668	0.821	2.031668697	3	05/12/21	even	9481	9545		npd2	R108	Late	22
859E	859	E	5/14/2021	Y	10	NA	NA	859_E_0148_cropped.tif	124	3.79	0.031	4.012	0.672	0.903	859D	D	85900000	3	5/13/21	LTB	NA	5/13/21	3	2	F	2.646	0.887	2.983089064	3	5/13/21	even	9503	9549		npd2	R108	Late	22
859E	859	E	5/14/2021	Y	10	NA	NA	859_E_0148_cropped.tif	124	3.79	0.031	4.012	0.672	0.903	859E	E	1.69E+08	2	5/14/21	LTB	NA	5/14/21	3	1	F	2.864	1.023	2.799608993	3	5/14/21	even	9516	9556		npd2	R108	Late	22
860A	860	A	05/10/21	y	4	NA	NA	860_A_0038_cropped.tif	335	1.264	0.004	1.513	0.688	0.879	860A	A	2.06E+08	3	05/10/21	RBB	0.074	05/10/21	3	5	F	1.542	0.632	2.439873418	3	05/10/21	even	9501	9561		A17	A17	WT	4
860A	860	A	05/10/21	y	4	NA	NA	860_A_0038_cropped.tif	335	1.264	0.004	1.513	0.688	0.879	860B	B	1.45E+08	2	05/11/21	JH	0.049	05/11/21	3	4	F	1.827	0.723	2.526970954	3	05/11/21	even	9496	9561		A17	A17	WT	4
860A	860	A	05/10/21	y	4	NA	NA	860_A_0038_cropped.tif	335	1.264	0.004	1.513	0.688	0.879	860C	C	1.56E+08	3	05/12/21	JH	0.045	05/12/21	3	15	F	2.292	1.295	1.76988417	1	05/12/21	even	9483	9544		A17	A17	WT	4
860A	860	A	05/10/21	y	4	NA	NA	860_A_0038_cropped.tif	335	1.264	0.004	1.513	0.688	0.879	860D	D	2.28E+08	3	5/13/21	JH	NA	5/13/21	3	5	F	2.7	0.966	2.795031056	1	5/13/21	even	9507	9551		A17	A17	WT	4
860A	860	A	05/10/21	y	4	NA	NA	860_A_0038_cropped.tif	335	1.264	0.004	1.513	0.688	0.879	860E	E	5.73E+08	2	5/14/21	MAGP	NA	5/14/21	2	7	F	2.88	1.277	2.255285826	2	5/14/21	even	9511	9555		A17	A17	WT	4
860B	860	B	05/11/21	y	6	NA	NA	860_B_0074_cropped.tif	330	1.663	0.005	2.932	0.664	0.849	860A	A	2.06E+08	3	05/10/21	RBB	0.074	05/10/21	3	5	F	1.542	0.632	2.439873418	3	05/10/21	even	9501	9561		A17	A17	WT	4
860B	860	B	05/11/21	y	6	NA	NA	860_B_0074_cropped.tif	330	1.663	0.005	2.932	0.664	0.849	860B	B	1.45E+08	2	05/11/21	JH	0.049	05/11/21	3	4	F	1.827	0.723	2.526970954	3	05/11/21	even	9496	9561		A17	A17	WT	4
860B	860	B	05/11/21	y	6	NA	NA	860_B_0074_cropped.tif	330	1.663	0.005	2.932	0.664	0.849	860C	C	1.56E+08	3	05/12/21	JH	0.045	05/12/21	3	15	F	2.292	1.295	1.76988417	1	05/12/21	even	9483	9544		A17	A17	WT	4
860B	860	B	05/11/21	y	6	NA	NA	860_B_0074_cropped.tif	330	1.663	0.005	2.932	0.664	0.849	860D	D	2.28E+08	3	5/13/21	JH	NA	5/13/21	3	5	F	2.7	0.966	2.795031056	1	5/13/21	even	9507	9551		A17	A17	WT	4
860B	860	B	05/11/21	y	6	NA	NA	860_B_0074_cropped.tif	330	1.663	0.005	2.932	0.664	0.849	860E	E	5.73E+08	2	5/14/21	MAGP	NA	5/14/21	2	7	F	2.88	1.277	2.255285826	2	5/14/21	even	9511	9555		A17	A17	WT	4
860C	860	C	05/12/21	y	8	NA	NA	860_C_0095_cropped.tif	355	1.665	0.005	3.121	0.621	0.844	860A	A	2.06E+08	3	05/10/21	RBB	0.074	05/10/21	3	5	F	1.542	0.632	2.439873418	3	05/10/21	even	9501	9561		A17	A17	WT	4
860C	860	C	05/12/21	y	8	NA	NA	860_C_0095_cropped.tif	355	1.665	0.005	3.121	0.621	0.844	860B	B	1.45E+08	2	05/11/21	JH	0.049	05/11/21	3	4	F	1.827	0.723	2.526970954	3	05/11/21	even	9496	9561		A17	A17	WT	4
860C	860	C	05/12/21	y	8	NA	NA	860_C_0095_cropped.tif	355	1.665	0.005	3.121	0.621	0.844	860C	C	1.56E+08	3	05/12/21	JH	0.045	05/12/21	3	15	F	2.292	1.295	1.76988417	1	05/12/21	even	9483	9544		A17	A17	WT	4
860C	860	C	05/12/21	y	8	NA	NA	860_C_0095_cropped.tif	355	1.665	0.005	3.121	0.621	0.844	860D	D	2.28E+08	3	5/13/21	JH	NA	5/13/21	3	5	F	2.7	0.966	2.795031056	1	5/13/21	even	9507	9551		A17	A17	WT	4
860C	860	C	05/12/21	y	8	NA	NA	860_C_0095_cropped.tif	355	1.665	0.005	3.121	0.621	0.844	860E	E	5.73E+08	2	5/14/21	MAGP	NA	5/14/21	2	7	F	2.88	1.277	2.255285826	2	5/14/21	even	9511	9555		A17	A17	WT	4
860D	860	D	5/13/2021	Y	7	NA	NA	860_D_0130_cropped.tif	355	1.269	0.004	3.705	0.644	0.851	860A	A	2.06E+08	3	05/10/21	RBB	0.074	05/10/21	3	5	F	1.542	0.632	2.439873418	3	05/10/21	even	9501	9561		A17	A17	WT	4
860D	860	D	5/13/2021	Y	7	NA	NA	860_D_0130_cropped.tif	355	1.269	0.004	3.705	0.644	0.851	860B	B	1.45E+08	2	05/11/21	JH	0.049	05/11/21	3	4	F	1.827	0.723	2.526970954	3	05/11/21	even	9496	9561		A17	A17	WT	4
860D	860	D	5/13/2021	Y	7	NA	NA	860_D_0130_cropped.tif	355	1.269	0.004	3.705	0.644	0.851	860C	C	1.56E+08	3	05/12/21	JH	0.045	05/12/21	3	15	F	2.292	1.295	1.76988417	1	05/12/21	even	9483	9544		A17	A17	WT	4
860D	860	D	5/13/2021	Y	7	NA	NA	860_D_0130_cropped.tif	355	1.269	0.004	3.705	0.644	0.851	860D	D	2.28E+08	3	5/13/21	JH	NA	5/13/21	3	5	F	2.7	0.966	2.795031056	1	5/13/21	even	9507	9551		A17	A17	WT	4
860D	860	D	5/13/2021	Y	7	NA	NA	860_D_0130_cropped.tif	355	1.269	0.004	3.705	0.644	0.851	860E	E	5.73E+08	2	5/14/21	MAGP	NA	5/14/21	2	7	F	2.88	1.277	2.255285826	2	5/14/21	even	9511	9555		A17	A17	WT	4
860E	860	E	5/14/2021	Y	11	NA	NA	860_E_0171_cropped.tif	414	2.788	0.007	3.35	0.715	0.938	860A	A	2.06E+08	3	05/10/21	RBB	0.074	05/10/21	3	5	F	1.542	0.632	2.439873418	3	05/10/21	even	9501	9561		A17	A17	WT	4
860E	860	E	5/14/2021	Y	11	NA	NA	860_E_0171_cropped.tif	414	2.788	0.007	3.35	0.715	0.938	860B	B	1.45E+08	2	05/11/21	JH	0.049	05/11/21	3	4	F	1.827	0.723	2.526970954	3	05/11/21	even	9496	9561		A17	A17	WT	4
860E	860	E	5/14/2021	Y	11	NA	NA	860_E_0171_cropped.tif	414	2.788	0.007	3.35	0.715	0.938	860C	C	1.56E+08	3	05/12/21	JH	0.045	05/12/21	3	15	F	2.292	1.295	1.76988417	1	05/12/21	even	9483	9544		A17	A17	WT	4
860E	860	E	5/14/2021	Y	11	NA	NA	860_E_0171_cropped.tif	414	2.788	0.007	3.35	0.715	0.938	860D	D	2.28E+08	3	5/13/21	JH	NA	5/13/21	3	5	F	2.7	0.966	2.795031056	1	5/13/21	even	9507	9551		A17	A17	WT	4
860E	860	E	5/14/2021	Y	11	NA	NA	860_E_0171_cropped.tif	414	2.788	0.007	3.35	0.715	0.938	860E	E	5.73E+08	2	5/14/21	MAGP	NA	5/14/21	2	7	F	2.88	1.277	2.255285826	2	5/14/21	even	9511	9555		A17	A17	WT	4
869A	869	A	05/10/21	y	4	NA	NA	869_A_0035_cropped.tif	156	3.694	0.024	4.422	0.669	0.899	869A	A	7.80E+07	3	05/10/21	LCL	0.161	05/10/21	3	1	F	2.332	0.827	2.819830713	3	05/10/21	even	9500	9569		R108	R108	WT	19
869A	869	A	05/10/21	y	4	NA	NA	869_A_0035_cropped.tif	156	3.694	0.024	4.422	0.669	0.899	869B	B	1.27E+08	3	05/11/21	LCL	0.368	05/11/21	3	1	F	2.936	1.415	2.074911661	3	05/11/21	even	9496	9560		R108	R108	WT	19
869A	869	A	05/10/21	y	4	NA	NA	869_A_0035_cropped.tif	156	3.694	0.024	4.422	0.669	0.899	869C	C	1.19E+08	3	05/12/21	MAGP	0.342	05/12/21	3	5	F	2.823	1.189	2.374264087	3	05/12/21	even	9509	9546		R108	R108	WT	19
869A	869	A	05/10/21	y	4	NA	NA	869_A_0035_cropped.tif	156	3.694	0.024	4.422	0.669	0.899	869D	D	83300000	3	5/13/21	LCL	NA	5/13/21	3	2	F	3.161	1.109	2.8503156	3	5/13/21	even	9506	9548		R108	R108	WT	19
869A	869	A	05/10/21	y	4	NA	NA	869_A_0035_cropped.tif	156	3.694	0.024	4.422	0.669	0.899	869E	E	1.00E+08	3	5/14/21	LCL	NA	5/14/21	3	1	F	3.377	1.086	3.109576427	3	5/14/21	even	9513	9567		R108	R108	WT	19
869B	869	B	05/11/21	y	6	NA	NA	869_B_0081_cropped.tif	150	4.307	0.029	9.314	0.696	0.883	869A	A	7.80E+07	3	05/10/21	LCL	0.161	05/10/21	3	1	F	2.332	0.827	2.819830713	3	05/10/21	even	9500	9569		R108	R108	WT	19
